"","gene","logFC_PFL_TLS_inRCC_vs_LSCC","FDR_PFL_TLS_inRCC_vs_LSCC","F_PFL_TLS_inRCC_vs_LSCC","sig","selected"
"1026","CDKN2D",-0.260753912537645,0.670949343432486,1.75414708533755,"par_inRCC_vs_LSCC","none"
"1027","TPD52",-0.271684041286955,0.670949343432486,1.75401764016316,"none","none"
"1028","TYSND1",0.253639248797783,0.670949343432486,1.75355025123862,"par_inRCC_vs_LSCC","none"
"1029","GNAI3",0.223260070755761,0.670949343432486,1.75086342783961,"par_inRCC_vs_LSCC","none"
"1030","SPDYE5",-0.255475816457062,0.670949343432486,1.75034205303434,"par_inRCC_vs_LSCC","none"
"1031","ZNF330",-0.273893229416488,0.670949343432486,2.15536926317772,"par_inRCC_vs_LSCC","none"
"1032","EIF3B",-0.364267429711999,0.670949343432486,1.74806769541908,"par_inRCC_vs_LSCC","none"
"1033","MMP3",0.28707036983128,0.670949343432486,1.74565627452142,"none","none"
"1034","PLEC",-0.307327568235762,0.670949343432486,1.74285688339286,"par_inRCC_vs_LSCC","none"
"1035","METTL9",-0.340390828509201,0.670949343432486,1.74201248989946,"par_inRCC_vs_LSCC","none"
"1036","H3C4",-0.335414730486024,0.670949343432486,1.74165729256649,"par_inRCC_vs_LSCC","none"
"1037","JUP",0.391031041334947,0.670949343432486,1.7400427514401,"par_inRCC_vs_LSCC","none"
"1038","UBA1",-0.302347656069106,0.670949343432486,1.7394298106622,"par_inRCC_vs_LSCC","none"
"1039","UQCRHL",-0.334193023581943,0.670949343432486,1.73870392175042,"par_inRCC_vs_LSCC","none"
"1040","PSMC1",0.236004517694035,0.670949343432486,1.73841384152989,"none","none"
"1041","WSB1",-0.263277279281455,0.670949343432486,1.73826178495066,"par_inRCC_vs_LSCC","none"
"1042","LRP12",-0.274681750335282,0.670949343432486,1.73746974599289,"par_inRCC_vs_LSCC","none"
"1043","RPL4",-0.349579672816912,0.670949343432486,1.73678117083459,"none","none"
"1044","MAGED2",0.265194213298688,0.670949343432486,1.73661882282222,"par_inRCC_vs_LSCC","none"
"1045","APRT",0.280601309610044,0.670949343432486,1.73574485505356,"none","none"
"1046","SEPTIN2",-0.27548554053636,0.670949343432486,1.7346123663132,"none","none"
"1047","FOS",0.746122088738726,0.671084009232089,1.73391076319652,"none","none"
"1048","PUF60",-0.226747197259645,0.672452918763471,1.82694185322872,"par_inRCC_vs_LSCC","none"
"1049","DPP7",-0.258429555864416,0.674211307541946,1.72313348383472,"none","none"
"1050","DNAJC14",0.291413648993063,0.675261559335948,2.92486967621054,"none","none"
"1051","EFNA2",0.258006293861724,0.675261559335948,1.71798776089925,"par_inRCC_vs_LSCC","none"
"1052","CDK2AP1",-0.269257465701171,0.676042257132339,1.71429165397976,"par_inRCC_vs_LSCC","none"
"1053","NAPSA",-0.485837501703727,0.676042257132339,1.7144029149169,"par_inRCC_vs_LSCC","none"
"1054","B4GALT1",0.287361980914564,0.680093784976632,1.70248637126208,"none","none"
"1055","RCAN1",0.322567493047703,0.680093784976632,1.70176010854931,"none","none"
"1056","PHLDA1",0.51253271539187,0.683304966705485,1.69430988763714,"par_inRCC_vs_LSCC","none"
"1057","FAM47B",-0.291361346658214,0.684499172027352,1.68938204497518,"none","none"
"1058","IMPDH1",0.269887883564659,0.686380358639883,1.68391803919559,"none","none"
"1059","NUBP1",0.244540987249214,0.687746038872892,1.69382088864854,"none","none"
"1060","ALG5",-0.32554982907118,0.687746038872892,1.67743347159592,"none","none"
"1061","NAGK",-0.233322217474886,0.687746038872892,1.67581443961474,"par_inRCC_vs_LSCC","none"
"1062","CDPF1",-0.269263132098531,0.687746038872892,1.67409284134976,"none","none"
"1063","ELOVL5",-0.241894524505338,0.687746038872892,1.6720549197622,"par_inRCC_vs_LSCC","none"
"1064","UBB",0.238945085799142,0.687746038872892,1.67128158871343,"par_inRCC_vs_LSCC","none"
"1065","AMY1A",-0.281953584123342,0.687746038872892,1.67122417168343,"none","none"
"1066","EHD1",-0.260173144715203,0.687931336679959,1.66943910444185,"par_inRCC_vs_LSCC","none"
"1067","CD274",0.247157203017087,0.689925286687588,1.66377882276452,"none","none"
"1068","CHMP1B",0.264452121191052,0.690588092479649,1.77215940006427,"par_inRCC_vs_LSCC","none"
"1069","SF3B3",-0.266608345458185,0.690588092479649,1.65959676131064,"none","none"
"1070","RPS17",-0.304568516774394,0.691780937544569,1.6556261565875,"none","none"
"1071","MTAP",0.219294871321009,0.691780937544569,1.65404658714528,"none","none"
"1072","ATP5F1E",0.271833310951295,0.691780937544569,1.65291639253569,"par_inRCC_vs_LSCC","none"
"1073","GATM",0.332645802932959,0.692063299204988,1.65093986492484,"par_inRCC_vs_LSCC","none"
"1074","JAK3",-0.27338308954108,0.692465205068759,1.64710896444756,"none","none"
"1075","SNRPA1",-0.222876254092522,0.692465205068759,1.64066596712103,"par_inRCC_vs_LSCC","none"
"1076","GNL3",0.252564333458162,0.692465205068759,1.63660825501743,"par_inRCC_vs_LSCC","none"
"1077","DPYSL2",0.302419461749601,0.692465205068759,1.63534997748801,"par_inRCC_vs_LSCC","none"
"1078","BTN2A2",0.312413120296113,0.692465205068759,1.63529882607029,"none","none"
"1079","PNPLA2",-0.274322629205266,0.692465205068759,2.09026113209879,"par_inRCC_vs_LSCC","none"
"1080","IRF8",-0.310037791086872,0.692465205068759,1.63238815693042,"par_inRCC_vs_LSCC","none"
"1081","AMACR",0.359231042223774,0.692465205068759,1.6320756602667,"par_inRCC_vs_LSCC","none"
"1082","WDFY4",-0.295780876197735,0.692465205068759,1.62999940845893,"par_inRCC_vs_LSCC","none"
"1083","ZNF483",0.222997381958861,0.692465205068759,1.62963950303839,"none","none"
"1084","DHX15",0.225734852596608,0.692465205068759,1.62889917655643,"none","none"
"1085","PNLIPRP3",0.247141048282323,0.692465205068759,1.62382503816214,"par_inRCC_vs_LSCC","none"
"1086","RCN1",0.246102602572337,0.692465205068759,1.62192168880247,"par_inRCC_vs_LSCC","none"
"1087","LRP1",-0.350745112353473,0.692465205068759,1.62161667368747,"par_inRCC_vs_LSCC","none"
"1088","VEGFA",-0.584568650592493,0.692465205068759,1.62083436750288,"par_inRCC_vs_LSCC","none"
"1089","ZNF66",-0.321895234426096,0.692465205068759,1.61940730222161,"none","none"
"1090","UBXN2A",0.262306313103417,0.692465205068759,1.61928424200894,"par_inRCC_vs_LSCC","none"
"1091","DUX5",-0.245381369558294,0.692465205068759,1.61796828609356,"none","none"
"1092","STAT4",0.25165098009397,0.692465205068759,1.61788285770584,"none","none"
"1093","IGFBPL1",0.266285260242971,0.692465205068759,1.61763957542657,"par_inRCC_vs_LSCC","none"
"1094","SMARCE1",-0.193283963533501,0.692465205068759,1.61756514232532,"par_inRCC_vs_LSCC","none"
"1095","AREG",0.286912609563074,0.692465205068759,1.61744623063414,"none","none"
"1096","TOMM5",-0.262961291353138,0.692465205068759,1.70234429505071,"none","none"
"1097","PTMS",-0.295417268603688,0.692465205068759,1.61434753474005,"par_inRCC_vs_LSCC","none"
"1098","SLC2A1",0.31870654658943,0.692465205068759,1.61433241504264,"par_inRCC_vs_LSCC","none"
"1099","TP63",0.445892876784696,0.692465205068759,1.61392259328012,"par_inRCC_vs_LSCC","none"
"1100","ZNF827",0.246980442582837,0.692465205068759,1.61132729578608,"none","none"
"1101","DENND4B",-0.23624874033164,0.692465205068759,1.7818116904772,"none","none"
"1102","LILRB2",0.246732525895204,0.692465205068759,1.60921416791555,"none","none"
"1103","TSC2",-0.234411997175542,0.692465205068759,1.60657752414176,"none","none"
"1104","CPNE5",-0.269149872160611,0.692465205068759,1.6061086469261,"none","none"
"1105","ATP5IF1",-0.278613468412869,0.692465205068759,1.60589803613867,"par_inRCC_vs_LSCC","none"
"1106","NCOA4",0.224954192216203,0.692465205068759,1.60401051740555,"par_inRCC_vs_LSCC","none"
"1107","CSGALNACT2",-0.29553738752561,0.692465205068759,1.97440786742419,"par_inRCC_vs_LSCC","none"
"1108","SELENOT",0.279984356786538,0.692465205068759,1.60290564388705,"none","none"
"1109","SPDYE2",0.364080165655144,0.692571725548221,1.60085258730389,"none","none"
"1110","TXNRD2",0.22730528650972,0.692571725548221,1.60003795333041,"par_inRCC_vs_LSCC","none"
"1111","PSMB7",0.298960960673809,0.695053037206083,2.61582074496267,"par_inRCC_vs_LSCC","none"
"1112","HSD3B7",-0.337289276100796,0.695053037206083,1.59056153259399,"par_inRCC_vs_LSCC","none"
"1113","CALML3",-0.377263986448588,0.695053037206083,1.59076919024344,"par_inRCC_vs_LSCC","none"
"1114","BRI3BP",-0.240846472035477,0.695053037206083,1.58953665277041,"par_inRCC_vs_LSCC","none"
"1115","ITGA9",0.263569265271877,0.695732787144739,1.58432633944514,"par_inRCC_vs_LSCC","none"
"1116","C5orf51",0.246178117063514,0.695732787144739,1.58411565487506,"none","none"
"1117","RPL37A",-0.359984286050097,0.695732787144739,1.58255583172116,"none","none"
"1118","H2BC15",-0.304621105800586,0.695732787144739,1.58098757224361,"par_inRCC_vs_LSCC","none"
"1119","CISD2",-0.303290358616269,0.695732787144739,1.57905916931427,"none","none"
"1120","IGHG4",-1.99088453691393,0.695732787144739,1.57954507386824,"none","none"
"1121","FANCC",-0.293971216161198,0.695732787144739,1.57686658306511,"none","none"
"1122","SOX3",-0.266509694523367,0.695732787144739,1.57645295900516,"none","none"
"1123","ARHGAP1",0.268389905356259,0.695732787144739,1.57634659082061,"par_inRCC_vs_LSCC","none"
"1124","IGHG2",-1.96698984170766,0.697375793773503,1.57247493363292,"none","none"
"1125","ATP2A3",-0.268096503467037,0.697762902567191,1.56948807768652,"none","none"
"1126","LDHB",-0.299486314912814,0.697762902567191,1.56819965190017,"par_inRCC_vs_LSCC","none"
"1127","TMEM86B",-0.293468631253567,0.697974184070913,1.91517629435677,"none","none"
"1128","NKX2-4",-0.234990570284182,0.698168103949756,1.56283049373721,"none","none"
"1129","BACE2",0.298737118038411,0.698168103949756,1.56268099986158,"none","none"
"1130","PNRC2",-0.245180013151944,0.698168103949756,1.56218195153786,"none","none"
"1131","LPAR2",-0.258755654241936,0.698823931419218,1.55952438809069,"none","none"
"1132","UTF1",-0.252691278447672,0.699079985221235,1.55770298466918,"par_inRCC_vs_LSCC","none"
"1133","PNKP",-0.257156794699082,0.699934733519839,1.55463714062596,"none","none"
"1134","BNIP3",0.34938678527454,0.700664775340908,1.55105113563058,"par_inRCC_vs_LSCC","none"
"1135","TAGLN2",-0.364161596017161,0.700664775340908,1.54819346693519,"par_inRCC_vs_LSCC","none"
"1136","DPM1",0.262480863600468,0.700664775340908,1.54677373546639,"none","none"
"1137","NOMO3",-0.232844712840198,0.700664775340908,1.54617625551008,"none","none"
"1138","YY1",-0.253397908920616,0.700664775340908,1.54598073462743,"par_inRCC_vs_LSCC","none"
"1139","ALOX15",-0.268166440030546,0.700664775340908,1.54543351284313,"none","none"
"1140","ATXN10",-0.239167469907295,0.701169220460994,1.54311079027782,"par_inRCC_vs_LSCC","none"
"1141","SMAD4",0.232189232900089,0.701847867479416,1.82449770932381,"none","none"
"1142","PRPF38B",0.242653147918219,0.702104407963685,1.53593283089282,"none","none"
"1143","LUM",-0.558327753889219,0.702104407963685,1.53670390110329,"none","none"
"1144","CYP26B1",-0.26372033513056,0.702104407963685,1.53423600263755,"none","none"
"1145","C19orf25",0.218204630512835,0.702104407963685,1.53355582494763,"par_inRCC_vs_LSCC","none"
"1146","CCDC59",0.227985304290477,0.702104407963685,1.533258033875,"par_inRCC_vs_LSCC","none"
"1147","CGB2",-0.276072411805922,0.702104407963685,1.53228032478691,"par_inRCC_vs_LSCC","none"
"1148","PPAT",0.301966025282749,0.703548861243477,2.68060592476045,"none","none"
"1149","STXBP2",-0.281730591144857,0.70391981025882,1.52493981390498,"par_inRCC_vs_LSCC","none"
"1150","GAST",0.255582477417519,0.70391981025882,1.52421617909661,"none","none"
"1151","SLA",0.238393391691711,0.70391981025882,1.52348234950432,"par_inRCC_vs_LSCC","none"
"1152","CHMP1A",-0.256166265911687,0.704092989024307,1.52186653606247,"none","none"
"1153","SLC6A5",0.246787933608377,0.704551114634617,1.51488055858407,"par_inRCC_vs_LSCC","none"
"1154","EIF4A3",0.293194010648728,0.704551114634617,1.5136308092755,"par_inRCC_vs_LSCC","none"
"1155","SYP",-0.212078435044056,0.704551114634617,1.51081999131748,"none","none"
"1156","TIPIN",-0.267363937766646,0.704551114634617,1.51032760610199,"par_inRCC_vs_LSCC","none"
"1157","PRR7",0.219921413781917,0.704551114634617,1.50889691457251,"none","none"
"1158","RNF151",-0.262150386416812,0.704551114634617,1.50834265050086,"none","none"
"1159","ORAI3",-0.275006832854423,0.704551114634617,1.50673237279941,"none","none"
"1160","YWHAE",-0.254430748834904,0.704551114634617,1.50666944368871,"par_inRCC_vs_LSCC","none"
"1161","TNNI2",0.215136631171471,0.704551114634617,1.50652870265291,"par_inRCC_vs_LSCC","none"
"1162","BAGE3",-0.302271528525041,0.704551114634617,1.5064662119804,"none","none"
"1163","CAV2",0.337513349828787,0.704551114634617,1.50638755858569,"par_inRCC_vs_LSCC","none"
"1164","NFATC2",0.262204771931143,0.704551114634617,1.50404494862067,"none","none"
"1165","THAP12",0.297680408037421,0.704551114634617,1.5036331733954,"none","none"
"1166","GPRC5C",-0.26104335482022,0.704551114634617,1.49925553805639,"par_inRCC_vs_LSCC","none"
"1167","PIK3CD",-0.227543244226426,0.704551114634617,1.49752167747168,"none","none"
"1168","ADSS2",-0.229686245525779,0.704551114634617,1.49646370677309,"none","none"
"1169","DAP3",-0.255845722787351,0.704551114634617,1.49405543593837,"par_inRCC_vs_LSCC","none"
"1170","CYP2A7",0.268456295183422,0.704551114634617,1.49348831349025,"none","none"
"1171","MRPS18B",0.24373695907423,0.704551114634617,1.7639080946427,"none","none"
"1172","VCP",-0.24496419595829,0.704551114634617,1.48932130179387,"par_inRCC_vs_LSCC","none"
"1173","ELN",-0.274410977140292,0.704551114634617,1.48883480075902,"par_inRCC_vs_LSCC","none"
"1174","DYRK1A",0.227249667354645,0.704551114634617,1.48689446068806,"par_inRCC_vs_LSCC","none"
"1175","DDX3X",-0.243471272151856,0.704551114634617,1.48333988874288,"par_inRCC_vs_LSCC","none"
"1176","SNURF",-0.218495975070027,0.704551114634617,1.48291231337615,"none","none"
"1177","YPEL5",-0.248050265524625,0.704551114634617,1.48276585721374,"par_inRCC_vs_LSCC","none"
"1178","C4orf3",-0.280565133395716,0.704551114634617,1.4819224807783,"par_inRCC_vs_LSCC","none"
"1179","DAPK3",0.233530189603264,0.704551114634617,1.48028448353666,"none","none"
"1180","FBXW12",0.28007434016507,0.704551114634617,1.47960677465556,"none","none"
"1181","UQCRC2",0.219887661910919,0.704551114634617,1.47673379915134,"none","none"
"1182","TAF7",-0.254985037400691,0.704551114634617,1.47589454613746,"none","none"
"1183","MRPL10",0.211364433927219,0.704551114634617,1.47495282292636,"none","none"
"1184","LCN12",0.21966192138502,0.704551114634617,1.47453059733329,"par_inRCC_vs_LSCC","none"
"1185","NSG2",0.247386862276356,0.704551114634617,1.47336010064548,"par_inRCC_vs_LSCC","none"
"1186","A2M",-0.589037077855296,0.704551114634617,1.47307534303955,"none","none"
"1187","LAPTM4A",-0.326802803981316,0.704551114634617,1.47106579082669,"none","none"
"1188","ARPC2",-0.288282359092411,0.704551114634617,1.47076710384447,"par_inRCC_vs_LSCC","none"
"1189","FKBP11",-0.32362173211338,0.704551114634617,1.46920137087768,"none","none"
"1190","FGFR4",-0.255502061443769,0.704551114634617,1.46884716332341,"par_inRCC_vs_LSCC","none"
"1191","GNG5",-0.235954223396261,0.704551114634617,1.46648609278355,"par_inRCC_vs_LSCC","none"
"1192","ZNF589",-0.258981591057716,0.704551114634617,1.4649225633581,"none","none"
"1193","GFM2",-0.297022881772661,0.704551114634617,1.46299894155416,"par_inRCC_vs_LSCC","none"
"1194","OR10G7",-0.329080684661197,0.704551114634617,2.50276810374557,"none","none"
"1195","COX6A1",0.261517926957317,0.704551114634617,1.45966881046729,"none","none"
"1196","TOMM40",-0.288502947901023,0.704551114634617,1.45628997185709,"par_inRCC_vs_LSCC","none"
"1197","CBX8",-0.250336432655703,0.704551114634617,1.45340926061815,"none","none"
"1198","FBXW11",-0.243603638204904,0.704551114634617,1.45235634681203,"par_inRCC_vs_LSCC","none"
"1199","CCT3",-0.246041992352858,0.704551114634617,1.45206484095065,"par_inRCC_vs_LSCC","none"
"1200","PTK6",-0.302899617018208,0.704551114634617,1.45162243771369,"par_inRCC_vs_LSCC","none"
"1201","TPP2",0.235077638407973,0.704551114634617,1.45145845812866,"par_inRCC_vs_LSCC","none"
"1202","TMEM14C",0.270703271153373,0.704551114634617,1.68838476746523,"none","none"
"1203","TGFBR3L",-0.236466762430649,0.704551114634617,1.45033726817044,"par_inRCC_vs_LSCC","none"
"1204","UGGT1",-0.21422318936648,0.704551114634617,1.44896912002054,"none","none"
"1205","MRPL12",-0.268391488374219,0.704551114634617,2.14104414835625,"par_inRCC_vs_LSCC","none"
"1206","UBE2D2",0.258485828138151,0.704551114634617,1.44193655680732,"par_inRCC_vs_LSCC","none"
"1207","BLOC1S6",0.22303295715906,0.704551114634617,1.44156659209253,"par_inRCC_vs_LSCC","none"
"1208","SLC27A4",-0.22967753761255,0.704551114634617,1.46480925503522,"par_inRCC_vs_LSCC","none"
"1209","RBM3",-0.333518821014695,0.704551114634617,1.44069629906412,"none","none"
"1210","RPL39",-0.374501820919152,0.704551114634617,1.43854940149737,"none","none"
"1211","SUCLG2",0.219528803045389,0.704551114634617,1.43740436039583,"par_inRCC_vs_LSCC","none"
"1212","TFG",0.23547821549218,0.704551114634617,1.4357729272113,"none","none"
"1213","ERH",-0.203815657293549,0.704551114634617,1.43515366872007,"par_inRCC_vs_LSCC","none"
"1214","STYK1",0.35651884521289,0.704551114634617,1.43541979364176,"par_inRCC_vs_LSCC","none"
"1215","FAM189B",0.242292620250594,0.704551114634617,1.43240273940413,"none","none"
"1216","PPP1R15A",0.253981339064859,0.704551114634617,1.43170616078871,"none","none"
"1217","SF3B1",-0.231461058991263,0.704551114634617,1.43092069792615,"par_inRCC_vs_LSCC","none"
"1218","MSN",0.313849417091511,0.704551114634617,1.43091086518933,"par_inRCC_vs_LSCC","none"
"1219","ZNF28",-0.217610323554343,0.704551114634617,1.42864916430257,"none","none"
"1220","CHI3L1",-0.378966258524913,0.704551114634617,1.42847245598592,"par_inRCC_vs_LSCC","none"
"1221","EGR1",0.610334466771326,0.704551114634617,1.42869964785686,"none","none"
"1222","SUMO3",0.264992109962574,0.704551114634617,1.42412447972174,"par_inRCC_vs_LSCC","none"
"1223","ANKMY1",0.212685229602204,0.704551114634617,1.42256849396044,"none","none"
"1224","PCMTD2",0.283787241532285,0.704551114634617,1.42208507201288,"par_inRCC_vs_LSCC","none"
"1225","PKN1",-0.227360678240272,0.704551114634617,1.42128835256281,"par_inRCC_vs_LSCC","none"
"1226","MUC5B",-0.224349134211455,0.704551114634617,1.42115532305538,"par_inRCC_vs_LSCC","none"
"1227","VPS37D",0.223235523065869,0.704551114634617,1.42087523560255,"none","none"
"1228","GAGE1",0.395683332547002,0.704551114634617,1.42059572724031,"none","none"
"1229","ARHGEF35",-0.326536744431695,0.704551114634617,2.36827382459227,"par_inRCC_vs_LSCC","none"
"1230","PRSS3",0.304034263881289,0.704551114634617,1.41846314349204,"par_inRCC_vs_LSCC","none"
"1231","CANX",0.281569416608569,0.704551114634617,1.41807269134863,"par_inRCC_vs_LSCC","none"
